Date,open,high,low,close,volume,ticker,sector,channel,region,country,lat,lon,returns,rolling_vol_21,rolling_return_21,rolling_sharpe_21,max_drawdown,value_at_risk_95,risk_score,roi,cost,revenue,impressions,conversion_rate,campaign,geo_lat,geo_lon,audit_flag,risk_band,date
2024-06-25,149.18,149.2,146.94,147.19,6620303.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.012942596566523634,0.13871345896288986,-0.0007683523942383945,-0.0055391336931764675,-0.11281799188890282,-0.02130102395805958,0.0,-1.294,1766.28,1743.42,6620,4.35,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-06-25
2024-06-26,146.2,147.19,145.78,146.87,5267809.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.0021740607378217813,0.12355896114070304,-3.4756224255411403e-06,-2.8129262284612992e-05,-0.11281799188890282,-0.02130102395805958,0.0,-0.217,1762.44,1758.61,5268,4.89,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-06-26
2024-06-27,146.8,147.36,144.84,145.8,5739246.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.0072853543950431865,0.10935878326580112,0.0004887762671925223,0.004469474262570489,-0.11281799188890282,-0.02130102395805958,0.0,-0.729,1749.6,1736.85,5739,4.64,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-06-27
2024-06-28,146.04,147.07,145.65,146.16,10495735.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.0024691358024691024,0.10957262730075697,0.0005865651138077613,0.0053532084450046685,-0.11281799188890282,-0.018388407005758854,0.0,0.247,1753.92,1758.25,10496,5.12,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-06-28
2024-07-01,146.07,148.7,145.6201,146.44,5144443.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.0019157088122605526,0.10804989695281599,0.00040085774506770644,0.0037099317664574536,-0.11281799188890282,-0.018388407005758854,0.0,0.192,1757.28,1760.65,5144,5.1,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-01
2024-07-02,146.43,147.15,145.74,146.03,5491962.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.0027997814804697763,0.10321475075869588,-0.00018807143388479975,-0.0018221371703400124,-0.11281799188890282,-0.018388407005758854,0.0,-0.28,1752.36,1747.45,5492,4.86,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-02
2024-07-03,146.2,146.65,144.74,145.69,3246157.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.002328288707799775,0.09974879921030452,-0.0006463370268008784,-0.006479647192926897,-0.11281799188890282,-0.018388407005758854,0.0,-0.233,1748.28,1744.21,3246,4.88,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-03
2024-07-05,145.77,146.55,144.5,146.48,4888535.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.005422472372846432,0.10190599463485334,-0.0004074630498773451,-0.0039984208126063155,-0.11281799188890282,-0.018388407005758854,0.0,0.542,1757.76,1767.29,4889,5.27,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-05
2024-07-08,146.4,147.22,145.25,145.48,5260229.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.006826870562534171,0.09528359292284552,-0.0001429522789328693,-0.0015002822054435204,-0.11281799188890282,-0.018388407005758854,0.0,-0.683,1745.76,1733.84,5260,4.66,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-08
2024-07-09,145.67,147.13,145.18,147.05,5892187.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.010791861424250815,0.1020724172566969,0.00022414468231418948,0.0021959378286349296,-0.11281799188890282,-0.018388407005758854,0.0,1.079,1764.6,1783.64,5892,5.54,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-09
2024-07-10,147.26,149.47,146.68,149.43,6093187.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.016184971098265777,0.1153932555982974,0.0007802108807284222,0.006761321332716902,-0.11281799188890282,-0.018388407005758854,0.0,1.618,1793.16,1822.18,6093,5.81,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-10
2024-07-11,149.58,150.58,148.64,149.7,6352109.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.0018068660911463308,0.11543461679862375,0.0008500639780663807,0.007364029973342584,-0.11281799188890282,-0.018388407005758854,0.0,0.181,1796.4,1799.65,6352,5.09,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-11
2024-07-12,150.0,150.88,149.24,149.88,5336394.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.0012024048096193063,0.11478573445327607,0.0010270729140055372,0.008947740055830813,-0.11281799188890282,-0.01765333552046598,0.0,0.12,1798.56,1800.72,5336,5.06,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-12
2024-07-15,150.08,150.25,148.87,149.24,6711354.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.004270082732852898,0.11044097709125923,0.0012617685810896331,0.011424822691010897,-0.11281799188890282,-0.01765333552046598,0.0,-0.427,1790.88,1783.23,6711,4.79,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-15
2024-07-16,149.69,151.08,149.16,151.01,6469582.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.01186009112838371,0.11627425882418245,0.0018134355755579142,0.0155961912283612,-0.11281799188890282,-0.01765333552046598,0.0,1.186,1812.12,1833.61,6470,5.59,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-16
2024-07-17,151.55,157.49,151.415,156.58,13801429.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.036884974504999724,0.16796052940341394,0.0035403977264368623,0.021078748316715537,-0.11281799188890282,-0.01765333552046598,0.0,3.688,1878.96,1948.27,13801,6.84,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-17
2024-07-18,155.6,157.07,154.62,155.42,10166247.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.007408353557287195,0.1721970923246592,0.003053471606722567,0.01773242257172132,-0.11281799188890282,-0.01765333552046598,0.0,-0.741,1865.04,1851.22,10166,4.63,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-18
2024-07-19,156.51,156.51,154.12,154.69,7398036.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.004696950199459482,0.17342330373709164,0.002927688190480499,0.016881746151710102,-0.11281799188890282,-0.01765333552046598,0.0,-0.47,1856.28,1847.56,7398,4.77,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-19
2024-07-22,154.77,155.11,153.59,154.24,6840609.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.002909043894240071,0.16910555726468157,0.002092776630414432,0.012375563903786134,-0.11281799188890282,-0.01765333552046598,0.0,-0.291,1850.88,1845.5,6841,4.85,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-22
2024-07-23,153.31,153.5,151.57,152.35,6261870.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.012253630705394314,0.1752874223532827,0.00119670797441898,0.006827118331440102,-0.11281799188890282,-0.01765333552046598,0.0,-1.225,1828.2,1805.8,6262,4.39,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-23
2024-07-24,152.76,156.41,152.33,156.28,7168217.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.025795864785034484,0.1949441275761794,0.0023066351090404737,0.011832288244430944,-0.11281799188890282,-0.01765333552046598,0.0,2.58,1875.36,1923.74,7168,6.29,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-24
2024-07-25,156.48,160.58,156.0,159.64,10019578.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.021499872024571154,0.1974918802787014,0.003946752660997368,0.019984379385257225,-0.11281799188890282,-0.01765333552046598,0.0,2.15,1915.68,1956.87,10020,6.07,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-25
2024-07-26,159.75,161.58,159.4724,160.64,8356878.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.006264094211976934,0.19635664825050378,0.004348569563368735,0.02214628128007669,-0.11281799188890282,-0.01765333552046598,0.0,0.626,1927.68,1939.76,8357,5.31,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-26
2024-07-29,159.97,160.0,158.05,158.56,5625204.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.012948207171314619,0.20149678492558815,0.004078909907355811,0.02024305206091568,-0.11281799188890282,-0.01765333552046598,0.0,-1.295,1902.72,1878.08,5625,4.35,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-29
2024-07-30,158.54,161.55,158.36,161.33,6545677.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.017469727547931413,0.20662199483922708,0.004793223799996873,0.023198032734736144,-0.11281799188890282,-0.01765333552046598,0.0,1.747,1935.96,1969.78,6546,5.87,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-30
2024-07-31,159.85,160.35,157.74,157.85,8293239.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.02157069360937225,0.22586513742778838,0.0036748236846810252,0.016269990696797586,-0.11281799188890282,-0.018403183979065728,0.0,-2.157,1894.2,1853.34,8293,3.92,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-07-31
2024-08-01,158.48,160.81,157.71,160.76,7213419.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.018435223313272076,0.23013357208591625,0.0046860143891449225,0.02036215032283722,-0.11281799188890282,-0.018403183979065728,0.0,1.844,1929.12,1964.68,7213,5.92,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-01
2024-08-02,161.9,164.85,161.0,164.14,11280357.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.021025130629509725,0.23532549098236136,0.005798081976635851,0.02463856317661074,-0.11281799188890282,-0.018403183979065728,0.0,2.103,1969.68,2011.09,11280,6.05,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-02
2024-08-05,163.795,165.78,160.58,161.25,12032209.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.01760692092116478,0.2489182671410385,0.004701444200730555,0.018887501727893236,-0.11281799188890282,-0.018403183979065728,0.0,-1.761,1935.0,1900.93,12032,4.12,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-05
2024-08-06,161.05,161.48,158.94,158.97,7607144.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.014139534883720883,0.2544138997199616,0.004353222090197855,0.017110787166068883,-0.11281799188890282,-0.018403183979065728,0.0,-1.414,1907.64,1880.67,7607,4.29,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-06
2024-08-07,158.87,160.615,158.19,158.9,5993028.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.00044033465433723773,0.2538068431244756,0.0038183556102650905,0.015044336721813437,-0.11281799188890282,-0.018403183979065728,0.0,-0.044,1906.8,1905.96,5993,4.98,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-07
2024-08-08,158.57,160.7,158.03,160.22,5094830.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.00830711139081175,0.25041484712476525,0.003443219433719661,0.01375006104172462,-0.11281799188890282,-0.018403183979065728,0.0,0.831,1922.64,1938.61,5095,5.42,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-08
2024-08-09,160.12,160.93,159.34,160.62,4579186.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.002496567220072521,0.25036945365727936,0.003476062344620908,0.01388373179652798,-0.11281799188890282,-0.018403183979065728,0.0,0.25,1927.44,1932.25,4579,5.12,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-09
2024-08-12,160.97,161.7,158.71,159.88,7605419.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.004607147304196313,0.2518387165601309,0.0031994170058677832,0.01270423011032089,-0.11281799188890282,-0.018403183979065728,0.0,-0.461,1918.56,1909.72,7605,4.77,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-12
2024-08-13,160.27,160.37,156.44,158.39,9711395.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.009319489617212962,0.2543209668333031,0.002958969058993494,0.011634782203910763,-0.11281799188890282,-0.018403183979065728,0.0,-0.932,1900.68,1882.97,9711,4.53,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-13
2024-08-14,157.83,159.55,157.4,158.48,5141249.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.0005682176905108527,0.2523417729479832,0.002421260800047168,0.009595164414360669,-0.11281799188890282,-0.018403183979065728,0.0,0.057,1901.76,1902.84,5141,5.03,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-14
2024-08-15,158.37,159.495,157.84,159.09,7237785.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.003849066128218226,0.21927520392696848,0.0008481223059147156,0.003867844109711512,-0.11281799188890282,-0.01765333552046598,0.0,0.385,1909.08,1916.43,7238,5.19,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-15
2024-08-16,159.14,159.94,158.18,159.39,5012774.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.0018857250612860366,0.21721974625676066,0.0012906974782277267,0.0059418975506125545,-0.11281799188890282,-0.01765333552046598,0.0,0.189,1912.68,1916.29,5013,5.09,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-16
2024-08-19,159.46,160.295,159.13,159.63,4408517.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.0015057406361753678,0.2161253861932249,0.0015860637084960528,0.007338627527439313,-0.11281799188890282,-0.01765333552046598,0.0,0.151,1915.56,1918.44,4409,5.08,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-19
2024-08-20,160.0,160.93,159.67,160.16,7275133.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.0033201779114202523,0.21556946733458474,0.0018826933182894015,0.008733580601965671,-0.11281799188890282,-0.017607707078957667,0.0,0.332,1921.92,1928.3,7275,5.17,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-20
2024-08-21,160.4,161.48,160.31,161.43,5019375.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.007929570429570543,0.21016318543545642,0.002843798134240109,0.013531380999711164,-0.11281799188890282,-0.014312904185593077,0.0,0.793,1937.16,1952.52,5019,5.4,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-21
2024-08-22,162.0,162.49,160.79,162.35,6552142.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.005699064610047655,0.19336832986076496,0.0018868076497169266,0.009757583628485203,-0.11281799188890282,-0.01300777355693493,0.0,0.57,1948.2,1959.3,6552,5.28,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-22
2024-08-23,162.5,164.22,161.695,164.13,7093429.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.010963966738527953,0.1830737873159658,0.0013850978741910599,0.007565790245003939,-0.11281799188890282,-0.01300777355693493,0.0,1.096,1969.56,1991.15,7093,5.55,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-23
2024-08-26,164.17,165.71,163.54,164.61,6870622.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.0029245110583075995,0.1823163220276433,0.0012260701049687107,0.006724960723937874,-0.11281799188890282,-0.01300777355693493,0.0,0.292,1975.32,1981.1,6871,5.15,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-26
2024-08-27,163.5,164.035,162.16,162.95,4388728.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.010084442014458572,0.17976301536525086,0.0013624398743428082,0.007579088899763611,-0.11281799188890282,-0.01300777355693493,0.0,-1.008,1955.4,1935.68,4389,4.5,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-27
2024-08-28,163.0,165.0,162.71,163.92,5187198.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.005952746241178364,0.17097265059669753,0.0008140121930688535,0.004761066698258094,-0.11281799188890282,-0.01300777355693493,0.0,0.595,1967.04,1978.75,5187,5.3,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-28
2024-08-29,164.63,164.72,163.36,164.23,7390125.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.0018911664226453073,0.15034109730627931,0.0019312436231649275,0.012845746490931492,-0.11281799188890282,-0.01300777355693493,0.0,0.189,1970.76,1974.49,7390,5.09,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-29
2024-08-30,164.12,165.98,163.81,165.86,7971017.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.00992510503562083,0.14118126735597541,0.0015259998956577254,0.010808798675889903,-0.11281799188890282,-0.01300777355693493,0.0,0.993,1990.32,2010.07,7971,5.5,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-08-30
2024-09-03,165.24,167.81,164.77,167.16,6956452.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.007837935608344226,0.12465583356323774,0.0008980382279831778,0.0072041412127544285,-0.11281799188890282,-0.01300777355693493,0.0,0.784,2005.92,2021.64,6956,5.39,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-03
2024-09-04,167.81,168.85,166.04,167.36,6939132.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.0011964584828907388,0.10494473030363606,0.0017934372472239168,0.01708935019447831,-0.11281799188890282,-0.01300777355693493,0.0,0.12,2008.32,2010.72,6939,5.06,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-04
2024-09-05,167.2,167.37,164.83,164.99,4600392.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.014161089866156829,0.1049859826560569,0.0017924108194888719,0.01707285843445371,-0.11281799188890282,-0.014140612632842681,0.0,-1.416,1979.88,1951.84,4600,4.29,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-05
2024-09-06,165.18,165.9399,164.12,164.38,6016884.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.003697193769319429,0.10645463782044544,0.0016373222902040057,0.01538046931281321,-0.11281799188890282,-0.014140612632842681,0.0,-0.37,1972.56,1965.27,6017,4.82,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-06
2024-09-09,164.84,167.405,164.47,166.61,7538233.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.013566127266090966,0.11201966507570874,0.001887751617598254,0.016851966271479325,-0.11281799188890282,-0.014140612632842681,0.0,1.357,1999.32,2026.44,7538,5.68,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-09
2024-09-10,167.5,168.46,166.745,167.38,6559734.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.004621571334253449,0.11240638421428867,0.001988942289702108,0.017694211086004146,-0.11281799188890282,-0.014140612632842681,0.0,0.462,2008.56,2017.84,6560,5.23,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-10
2024-09-11,166.79,166.79,164.09,164.82,5920165.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.015294539371490057,0.12562767725177376,0.0014800188579262151,0.011780993570071905,-0.11281799188890282,-0.01421776234142349,0.0,-1.529,1977.84,1947.59,5920,4.24,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-11
2024-09-12,164.2,165.1,162.7101,164.64,4541046.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.0010921004732435957,0.11981455736144776,0.0018717992933533277,0.015622469711310797,-0.11281799188890282,-0.01421776234142349,0.0,-0.109,1975.68,1973.52,4541,4.95,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-12
2024-09-13,164.74,165.75,163.82,165.52,3693548.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.005344995140913689,0.1203013758253674,0.0020992648862296535,0.01745004886126158,-0.11281799188890282,-0.01421776234142349,0.0,0.534,1986.24,1996.86,3694,5.27,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-13
2024-09-16,166.36,167.25,165.78,166.99,5187887.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.008881101981633721,0.12246699645457605,0.0023388856411542007,0.01909808935358116,-0.11281799188890282,-0.01421776234142349,0.0,0.888,2003.88,2021.68,5188,5.44,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-16
2024-09-17,166.24,167.72,165.93,167.07,5066586.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,0.00047907060302998516,0.12262941261623882,0.0022719020955229603,0.018526567542427506,-0.11281799188890282,-0.01421776234142349,0.0,0.048,2004.84,2005.8,5067,5.02,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-17
2024-09-18,166.63,168.35,165.74,166.15,4722765.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.005506673849284605,0.12555258218304718,0.0019379775962153425,0.015435585334198082,-0.11281799188890282,-0.01421776234142349,0.0,-0.551,1993.8,1982.82,4723,4.72,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-18
2024-09-19,166.23,166.37,164.42,164.82,4956119.0,JNJ,Healthcare,Healthcare Retail,North America,USA,40.4981,-74.4469,-0.008004814926271475,0.13003095995813185,0.0013986922229919268,0.010756609221698325,-0.11281799188890282,-0.01421776234142349,0.0,-0.8,1977.84,1962.01,4956,4.6,JNJ-Healthcare_Retail,40.4981,-74.4469,OK,Low,2024-09-19
